age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor_3m,nr_employed,y,date,latitude,longitude,id,default_str,housing_str,loan_str,contact_month,contact_year,pdays_clean,pdays_label
34.0,housemaid,married,basic_6y,False,True,False,telephone,300,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-10-06,31.483,-100.16,f2ab895d_7487_4b68_b9e8_7ab8e734bd47,no,yes,no,october,2016.0,,sin contacto previo
35.0,admin_,married,high_school,False,True,False,telephone,123,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-11-21,34.907,-74.84,9375d7ce_9370_402c_aed1_a4c1e814aaba,no,yes,no,november,2019.0,,sin contacto previo
42.0,entrepreneur,married,unknown,unknown,True,False,telephone,293,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-10-22,48.387,-89.689,5c79786f_6162_4496_8a30_b681f4115768,,yes,no,october,2019.0,,sin contacto previo
43.0,technician,married,unknown,unknown,True,True,telephone,325,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-02-11,40.367,-91.34,ccb97836_0739_467e_bc99_d030ae3b52e4,,yes,yes,february,2019.0,,sin contacto previo
60.0,retired,divorced,university_degree,unknown,False,False,telephone,514,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-03-14,28.433,-123.385,383c6463_0de7_4a43_a1c1_bbd1203af6dd,,no,no,march,2019.0,,sin contacto previo
58.0,unemployed,married,basic_4y,unknown,False,False,telephone,849,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-04-27,36.7,-109.909,026d1365_12d4_4fec_b398_139a59b46d8d,,no,no,april,2016.0,,sin contacto previo
35.0,services,divorced,high_school,False,True,False,telephone,194,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-06-01,41.565,-95.639,f010a64d_46ea_4e74_9c20_c0b18f55a756,no,yes,no,june,2017.0,,sin contacto previo
55.0,blue_collar,married,basic_9y,unknown,True,False,telephone,212,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-05-17,41.496,-74.772,1e0c7084_f1b2_439a_bcba_5e23fc340b4c,,yes,no,may,2017.0,,sin contacto previo
38.0,management,married,university_degree,False,False,False,telephone,337,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-12-13,40.689,-97.527,0ffac745_9207_4b6b_9503_f9138b19a806,no,no,no,december,2015.0,,sin contacto previo
36.0,blue_collar,married,high_school,False,False,False,telephone,286,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-01-21,25.467,-92.284,dd49237a_fec1_4149_ba1e_672559cfe5ef,no,no,no,january,2016.0,,sin contacto previo
38.0,admin_,divorced,university_degree,False,False,False,telephone,247,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-07-09,40.254,-66.962,572a2e0f_6455_4e0b_9025_20576e2c4c6c,no,no,no,july,2019.0,,sin contacto previo
57.0,blue_collar,divorced,unknown,unknown,True,False,telephone,518,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-01-23,24.875,-79.139,4036772a_d870_4694_b71b_d95ff95f5d58,,yes,no,january,2019.0,,sin contacto previo
56.0,admin_,married,unknown,False,True,False,telephone,364,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-06-24,33.681,-94.942,0616394c_03be_45be_b1c0_648ac058cdb3,no,yes,no,june,2018.0,,sin contacto previo
50.0,admin_,married,basic_6y,False,False,False,telephone,61,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-05-28,26.595,-90.694,9615fdd6_3e94_4e42_87c2_8bd7433e77e8,no,no,no,may,2017.0,,sin contacto previo
31.0,technician,divorced,professional_course,False,True,True,telephone,78,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-05-21,40.947,-119.446,d2118bc5_42a8_4e57_9c51_3a3606f58353,no,yes,yes,may,2019.0,,sin contacto previo
56.0,retired,married,basic_4y,False,True,False,telephone,102,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-09-01,33.324,-69.095,d1a54bc7_e470_42cf_8661_815cf7c95eb4,no,yes,no,september,2016.0,,sin contacto previo
41.0,technician,married,professional_course,unknown,True,False,telephone,579,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,2018-05-25,24.453,-117.217,01e82e78_a7e3_4189_98e6_53acbe30582b,,yes,no,may,2018.0,,sin contacto previo
37.0,blue_collar,married,basic_6y,False,True,True,telephone,143,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-09-28,43.594,-72.718,62cd0f07_0a57_4288_b485_df5984361fcd,no,yes,yes,september,2019.0,,sin contacto previo
41.0,technician,married,professional_course,unknown,False,False,telephone,677,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-03-03,40.665,-98.17,59f10b5e_f282_4c16_aa69_53f101088f27,,no,no,march,2015.0,,sin contacto previo
35.0,blue_collar,married,unknown,False,True,False,telephone,267,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-09-06,43.911,-85.773,091e4503_9fff_4a60_8050_9f56a0390aea,no,yes,no,september,2019.0,,sin contacto previo
37.0,blue_collar,married,basic_6y,False,True,False,telephone,345,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-05-28,41.808,-95.182,5a23a54e_1290_4b3b_a2c3_bafe6d0536c4,no,yes,no,may,2015.0,,sin contacto previo
52.0,management,married,university_degree,False,False,False,telephone,185,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-07-11,29.305,-88.263,fc5bce08_121f_46ea_af15_58252a87ece3,no,no,no,july,2019.0,,sin contacto previo
39.0,management,divorced,university_degree,False,False,False,telephone,207,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-04-07,34.321,-113.244,4e572940_5cec_46d1_90ab_9792194859bb,no,no,no,april,2018.0,,sin contacto previo
39.0,housemaid,married,basic_4y,unknown,False,False,telephone,69,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-07-14,44.589,-96.804,5d3a50ca_b167_40f9_98b1_bff26790bdde,,no,no,july,2019.0,,sin contacto previo
56.0,blue_collar,married,basic_4y,unknown,False,False,telephone,100,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-11-20,47.109,-93.148,030c5ca6_e6e8_4548_90f3_e5363acffdab,,no,no,november,2018.0,,sin contacto previo
34.0,services,married,high_school,False,True,False,telephone,125,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-08-18,38.368,-118.433,5e68aacd_98c0_4d84_a753_9520c5532066,no,yes,no,august,2017.0,,sin contacto previo
38.0,blue_collar,married,basic_9y,unknown,True,False,telephone,461,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,2016-10-20,43.163,-87.798,22f37639_235e_4d3b_9e97_ec583df4056e,,yes,no,october,2016.0,,sin contacto previo
38.0,unemployed,single,university_degree,False,True,False,telephone,240,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-02-10,33.228,-116.954,718562b1_156d_4462_b99b_f30380495443,no,yes,no,february,2016.0,,sin contacto previo
38.0,management,married,unknown,False,True,False,telephone,70,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-03-26,38.435,-85.126,6de79392_f49a_41a2_98f1_cfdcdf80dd08,no,yes,no,march,2018.0,,sin contacto previo
39.0,management,married,university_degree,False,True,False,telephone,193,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-01-28,46.6,-101.065,1c6aa6a6_14df_49cb_b790_7367ccf09592,no,yes,no,january,2016.0,,sin contacto previo
53.0,blue_collar,married,basic_4y,False,True,False,telephone,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-05-08,36.757,-73.312,fc8c31b4_7989_43f6_895b_3f377f4e33d6,no,yes,no,may,2018.0,,sin contacto previo
38.0,unknown,divorced,high_school,unknown,True,False,telephone,73,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-01-27,46.156,-83.166,fa3921cc_578c_4978_b680_4ea6a7c50c68,,yes,no,january,2017.0,,sin contacto previo
42.0,blue_collar,married,basic_4y,unknown,True,False,telephone,528,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-08-26,43.574,-108.843,f41b6383_8ed5_4b60_a670_a58ca41fc719,,yes,no,august,2016.0,,sin contacto previo
42.0,blue_collar,married,basic_4y,unknown,False,False,telephone,541,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-06-21,48.135,-96.271,087536ed_a062_4bf4_970f_c0e191c7a258,,no,no,june,2017.0,,sin contacto previo
38.0,admin_,single,high_school,False,True,False,telephone,338,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-01-31,26.058,-122.175,db3cced7_eb3c_46b2_80c3_3d4f5ff8f5e9,no,yes,no,january,2017.0,,sin contacto previo
40.0,admin_,married,university_degree,unknown,True,False,telephone,163,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-05-23,33.154,-101.036,a775580f_d9cc_4cca_8c1e_4ed986bc9bb9,,yes,no,may,2015.0,,sin contacto previo
38.0,blue_collar,married,basic_4y,False,True,False,telephone,87,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-08-11,45.829,-90.332,b3743a64_d18c_424c_835f_d2f9adff5ace,no,yes,no,august,2019.0,,sin contacto previo
60.0,blue_collar,married,basic_9y,unknown,False,False,telephone,301,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-07-07,44.071,-77.462,8ac57645_1536_4f7b_8c73_4e5aa28771a3,,no,no,july,2017.0,,sin contacto previo
56.0,entrepreneur,married,unknown,unknown,True,False,telephone,46,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-09-06,41.143,-105.886,c45a383e_7730_4116_ba01_ee6a30a50347,,yes,no,september,2015.0,,sin contacto previo
39.0,services,divorced,high_school,unknown,True,False,telephone,52,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-03-31,37.79,-95.537,a4f268b0_9061_41e2_a086_a3c1e2156e91,,yes,no,march,2019.0,,sin contacto previo
56.0,entrepreneur,married,unknown,unknown,False,False,telephone,204,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-06-21,40.839,-89.344,bf1c8418_4fbf_48b5_ad27_9ace4d0c8fab,,no,no,june,2016.0,,sin contacto previo
40.0,blue_collar,married,unknown,False,True,True,telephone,155,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-10-18,26.94,-106.713,7f92b9ec_e3ab_487b_8a33_261442035f66,no,yes,yes,october,2018.0,,sin contacto previo
36.0,blue_collar,married,basic_9y,False,True,True,telephone,98,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-07-01,35.525,-83.039,489bf293_8375_4110_9d0a_2da3c4480496,no,yes,yes,july,2016.0,,sin contacto previo
51.0,blue_collar,married,unknown,unknown,True,False,telephone,71,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-01-26,36.133,-75.598,cddc7603_d517_4f50_b402_ab8bcc5b2c5b,,yes,no,january,2016.0,,sin contacto previo
51.0,blue_collar,married,unknown,unknown,False,False,telephone,243,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-11-11,30.278,-71.471,325be9d0_fe55_48ed_9113_77d59f3f2a11,,no,no,november,2019.0,,sin contacto previo
43.0,technician,single,professional_course,False,True,False,telephone,186,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-05-16,31.879,-71.66,280bab58_eaef_4f53_88e3_b22d5f30e314,no,yes,no,may,2016.0,,sin contacto previo
59.0,services,married,high_school,False,False,False,telephone,579,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-09-02,42.593,-104.066,3bb358f3_be88_4137_85e0_37c26149347e,no,no,no,september,2019.0,,sin contacto previo
38.0,management,single,university_degree,False,True,False,telephone,165,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-08-01,24.47,-77.605,e480cd3c_fbe4_4ef0_ac07_6fe2946ddfa0,no,yes,no,august,2015.0,,sin contacto previo
37.0,blue_collar,single,basic_9y,unknown,True,True,telephone,163,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-10-07,40.325,-118.336,1c6dd19a_2ab2_414f_9e95_a50cdcb0f96f,,yes,yes,october,2017.0,,sin contacto previo
40.0,blue_collar,married,basic_9y,unknown,False,False,telephone,46,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-03-01,42.274,-72.779,6c1fb154_e060_47b5_862f_aefdc788048e,,no,no,march,2016.0,,sin contacto previo
42.0,blue_collar,married,basic_9y,unknown,False,False,telephone,559,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-04-11,48.006,-71.089,a124f433_d340_4283_a821_95d06734804e,,no,no,april,2015.0,,sin contacto previo
39.0,services,divorced,high_school,unknown,False,False,telephone,2033,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-10-08,31.122,-121.688,246bd60a_a637_4506_9dda_1c1fd1e31fe6,,no,no,october,2017.0,,sin contacto previo
37.0,entrepreneur,married,basic_6y,False,False,False,telephone,85,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-02-21,44.462,-121.278,989b1fa2_7881_4c22_ad5b_cdeecfd90527,no,no,no,february,2017.0,,sin contacto previo
38.0,services,married,high_school,False,True,True,telephone,506,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-07-22,46.131,-121.895,e0db48ca_db04_4e0c_9dcd_cfc09bb9030f,no,yes,yes,july,2018.0,,sin contacto previo
56.0,admin_,divorced,unknown,unknown,False,False,telephone,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-08-09,33.163,-84.64,8562a4a1_824a_4d5b_9ca8_473e46adaaec,,no,no,august,2019.0,,sin contacto previo
40.0,blue_collar,married,unknown,False,False,False,telephone,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-02-05,35.649,-80.799,43877501_9cd6_4995_a34f_e6f0b3553a67,no,no,no,february,2016.0,,sin contacto previo
54.0,management,divorced,university_degree,False,True,False,telephone,843,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-08-30,24.565,-106.121,a60f146d_2d4a_455c_8998_1c69454bafd9,no,yes,no,august,2016.0,,sin contacto previo
38.0,blue_collar,married,high_school,unknown,False,True,telephone,181,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-11-03,43.181,-109.478,655c3814_8c76_4e4a_86c3_5649e78d39dc,,no,yes,november,2016.0,,sin contacto previo
36.0,services,married,high_school,unknown,False,False,telephone,427,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-12-28,30.183,-100.116,3db48d5b_2a9d_4e33_ae29_6962e24e221b,,no,no,december,2015.0,,sin contacto previo
45.0,technician,married,university_degree,False,True,True,telephone,292,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-09-19,40.488,-109.714,cd9c19c5_2baa_417c_8001_cff4488464ca,no,yes,yes,september,2017.0,,sin contacto previo
42.0,admin_,single,university_degree,unknown,False,False,telephone,192,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-04-22,47.229,-114.215,316f6781_4bb5_4961_b96f_0f0d3f364ded,,no,no,april,2018.0,,sin contacto previo
43.0,services,married,high_school,False,False,False,telephone,93,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-06-27,44.51,-109.44,4ac61f30_854f_45fc_a435_bd6e496aeeed,no,no,no,june,2019.0,,sin contacto previo
46.0,management,married,basic_9y,False,False,False,telephone,128,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-09-06,46.449,-107.666,1bea2af4_dee9_4c7a_b8fe_b5882d180c8e,no,no,no,september,2017.0,,sin contacto previo
44.0,services,married,high_school,False,True,True,telephone,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-03-26,33.172,-122.511,2890b131_f37c_49b9_8033_d3ad8c4404bf,no,yes,yes,march,2017.0,,sin contacto previo
51.0,admin_,single,basic_6y,False,False,False,telephone,303,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-09-21,37.333,-92.856,27d8d70d_6429_485a_b85f_ad4c9baa886f,no,no,no,september,2019.0,,sin contacto previo
28.0,services,married,high_school,False,True,False,telephone,81,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-12-10,35.08,-73.932,cdf9576b_831a_4992_812d_1b22a95e0450,no,yes,no,december,2015.0,,sin contacto previo
37.0,blue_collar,married,basic_9y,False,False,False,telephone,270,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-12-05,28.661,-68.957,534573ec_25eb_4a54_887d_eccdc9fbcde2,no,no,no,december,2019.0,,sin contacto previo
38.0,technician,married,high_school,False,False,False,telephone,228,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-12-08,41.624,-80.097,c3c4df9f_85a8_4008_b1df_6571cafdef0f,no,no,no,december,2019.0,,sin contacto previo
46.0,blue_collar,married,basic_6y,unknown,True,False,telephone,240,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-01-28,46.638,-112.841,b6fb4f6b_96f6_40b9_bd02_16fb8908667c,,yes,no,january,2017.0,,sin contacto previo
42.0,blue_collar,married,basic_9y,False,True,True,telephone,673,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,2015-12-13,45.422,-103.662,d76843d2_2b23_4458_b29c_8ed33eb409a9,no,yes,yes,december,2015.0,,sin contacto previo
36.0,admin_,married,university_degree,False,True,False,telephone,233,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-10-09,47.526,-67.143,0b8655ab_b808_436f_baeb_0773d458f5f6,no,yes,no,october,2017.0,,sin contacto previo
38.0,blue_collar,married,basic_4y,unknown,False,False,telephone,102,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-05-15,35.647,-70.801,bf7ab845_4c7a_4d8a_85c4_fb5c63a77a5d,,no,no,may,2019.0,,sin contacto previo
57.0,management,married,university_degree,False,False,False,telephone,461,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-11-16,47.611,-99.987,2700c978_fbe8_477d_8e2f_eb823ee69149,no,no,no,november,2015.0,,sin contacto previo
51.0,technician,married,basic_6y,unknown,False,False,telephone,250,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-05-31,47.204,-76.663,d18635d9_cb9a_4e9f_834b_b72537090469,,no,no,may,2019.0,,sin contacto previo
54.0,retired,married,high_school,unknown,False,False,telephone,130,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-06-22,26.782,-71.758,98f11cfb_2190_4f89_ab66_7de678a25254,,no,no,june,2015.0,,sin contacto previo
49.0,blue_collar,married,basic_4y,unknown,False,False,telephone,252,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-07-14,32.402,-74.224,8c88a38f_aa2f_463a_9703_9270bcccc02e,,no,no,july,2017.0,,sin contacto previo
40.0,admin_,married,basic_9y,unknown,True,False,telephone,683,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-09-30,37.091,-69.181,e70265b7_1b41_4881_ae8d_3f22e058d2ee,,yes,no,september,2018.0,,sin contacto previo
43.0,blue_collar,married,basic_6y,False,True,False,telephone,1077,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-03-29,46.185,-99.527,fdf97547_b78e_43b7_bb26_579646a2b56f,no,yes,no,march,2019.0,,sin contacto previo
33.0,services,married,high_school,False,False,False,telephone,146,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-12-21,39.832,-118.284,3522f3e2_6838_4625_b37c_4dfd612d90ed,no,no,no,december,2015.0,,sin contacto previo
32.0,services,single,basic_6y,False,False,False,telephone,167,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-11-25,43.321,-109.893,33a88dbc_adbf_4c17_b4cd_0cd31e95fe0d,no,no,no,november,2018.0,,sin contacto previo
39.0,blue_collar,married,high_school,False,True,False,telephone,356,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-03-28,32.366,-95.658,b3a84f23_4fa2_4127_9d20_3fc8ab2f39bc,no,yes,no,march,2015.0,,sin contacto previo
43.0,admin_,married,unknown,False,False,False,telephone,277,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-12-08,47.752,-112.832,3fc8273f_9583_4a59_aac6_dcf6c3b23c9c,no,no,no,december,2018.0,,sin contacto previo
44.0,blue_collar,married,basic_9y,False,True,False,telephone,172,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-09-02,36.35,-111.501,a98aff82_e8b6_49dc_9411_3595b1e739a3,no,yes,no,september,2018.0,,sin contacto previo
35.0,student,single,university_degree,unknown,False,False,telephone,218,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-05-01,24.864,-94.623,a2bc8912_a3b3_441e_9bd7_df62dbae15aa,,no,no,may,2015.0,,sin contacto previo
35.0,student,single,university_degree,unknown,True,True,telephone,217,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-04-23,44.887,-76.253,b3431961_e8a6_41e1_a1fb_e3e8fcd9d4d5,,yes,yes,april,2016.0,,sin contacto previo
35.0,unemployed,married,professional_course,False,False,False,telephone,67,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-12-17,33.243,-116.355,ee750546_9f65_46d1_a484_bc920cd2108a,no,no,no,december,2015.0,,sin contacto previo
36.0,services,single,basic_4y,False,False,False,telephone,291,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-02-01,36.666,-123.837,6f4b9f26_94c4_4cc8_9ba6_a3fef4355e6f,no,no,no,february,2016.0,,sin contacto previo
35.0,student,single,university_degree,unknown,True,False,telephone,248,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-04-26,47.523,-75.215,e29958f4_a6f2_4326_8262_3a1e25b0e381,,yes,no,april,2017.0,,sin contacto previo
36.0,student,single,basic_9y,False,True,False,telephone,256,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-10-27,44.61,-102.984,e86c00e8_dbed_43ad_82e1_47750774fe69,no,yes,no,october,2015.0,,sin contacto previo
55.0,housemaid,divorced,university_degree,False,False,False,telephone,286,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-11-11,27.568,-110.778,b4a0c2f4_7b41_4498_878b_09c2116d261f,no,no,no,november,2017.0,,sin contacto previo
59.0,admin_,married,university_degree,False,False,False,telephone,477,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-10-11,36.024,-110.676,11b3ab41_92c2_4a66_a15b_89b1965c4d0b,no,no,no,october,2018.0,,sin contacto previo
